id,superficie_interior_m2,superficie_exterior_m2,numero_habitacions,numero_banos,ano_construccion,lonxitude,latitude,temperatura_media_mes_construccion,tipo_edificacion,calidade_materiais,cor_favorita_propietario,distancia_centro_km,distancia_escola_km,indice_criminalidade,acceso_transporte_publico,orientacion,eficiencia_enerxetica,numero_arboles_xardin,prezo_euros,ln_precio,total_area,ratio_exterior_interior,log_int_area,log_ext_area,area_per_room
4806,339.49,1249.79,5,3,2000,-7.92,42.35,5.18,Casa,Alta,Azul,44.52,20.01,0.35,Bo,Sur,E,2,562180,13.239579141081272,1589.28,3.6813750036819934,5.830385756582678,7.131530630668452,67.898
28211,323.66,956.35,4,1,2015,-8.94,41.86,22.36,Casa,Alta,Amarelo,81.84,5.51,0.24,Malo,Oeste,B,15,550308,13.218235217629722,1280.01,2.954798245071989,5.782778480882699,6.864169050819214,80.915
12261,150.91,108.46,6,1,2014,-8.3,42.34,15.44,Chalet adosado,Media,Vermello,9.84,9.96,0.29,Regular,Norte,G,3,226775,12.331718025130572,259.37,0.7187065138161818,5.023288240219571,4.695559185715772,25.151666666666667
26685,84.94,0.0,6,3,2021,-7.13,43.19,13.17,Apartamento,Baixa,Vermello,8.54,21.68,0.41,Bo,Norte,E,0,63393,11.057124498722958,84.94,0.0,4.453649378346849,0.0,14.156666666666666
28716,265.44,1964.87,1,1,1987,-8.69,43.52,20.25,Casa,Media,Branco,23.6,7.98,0.45,Malo,Sur,A,3,634202,13.360124371444165,2230.31,7.402313140446052,5.585149077544979,7.583690174410949,265.44
29937,150.31,172.63,6,3,2011,-7.62,41.8,26.73,Chalet adosado,Alta,Verde,21.4,19.7,0.33,Bo,Oeste,B,3,257378,12.458304985734335,322.94,1.14849311423059,5.019330712463479,5.156926598356047,25.051666666666666
10427,,0.0,1,1,1963,-7.21,42.35,9.97,Apartamento,Alta,Amarelo,19.48,22.57,-0.01,Regular,Sur,G,0,60013,11.002333147319582,,,,0.0,
9156,227.44,2123.66,2,2,1974,-7.99,42.09,15.21,Casa,Media,Vermello,33.58,22.36,0.63,Bo,Sur,E,16,485524,13.092986058693652,2351.1,9.337231797397115,5.4312735937966625,7.661367068557151,113.72
23896,95.75,20.87,6,2,2016,-8.17,42.62,14.26,Apartamento,Baixa,Azul,17.95,0.05,0.24,Malo,Sur,C,0,104583,11.557745855241697,116.62,0.21796344647519583,4.572130331909891,3.0851158346886765,15.958333333333334
24441,278.49,275.44,2,1,2022,-7.64,43.74,14.2,Casa,Baixa,Branco,40.98,10.62,0.34,Bo,Oeste,B,17,355750,12.781986326910904,553.9300000000001,0.9890480807210312,5.632966513779786,5.621993799223193,139.245
15153,80.12,3.63,2,1,1963,-7.78,41.9,24.3,Apartamento,Baixa,Azul,18.25,22.71,0.32,Bo,Norte,F,0,50000,10.819798284210286,83.75,0.04530703944083874,4.395929539842873,1.5325568680981427,40.06
4495,216.33,641.01,6,1,1941,-7.86,43.01,20.94,Casa,Media,Azul,47.45,,0.18,Bo,Sur,B,1,379039,12.845397019392612,857.34,2.9631119123561223,5.381416935717611,6.464603879892639,36.055
2633,222.9,33.35,5,1,1997,-7.68,43.39,24.63,Chalet adosado,Alta,Negro,56.95,14.22,0.6,Bo,Este,D,9,282998,12.553198643050226,256.25,0.1496186630776133,5.411199523604709,3.536602018668358,44.58
14287,109.97,0.0,4,3,2010,-6.84,43.22,10.17,Apartamento,Baixa,Azul,0.1,18.64,-0.01,Bo,Norte,C,0,74561,11.219386273034049,109.97,0.0,4.709259894512472,0.0,27.4925
28321,100.6,1706.34,3,1,2007,-7.31,42.14,26.21,Casa,Media,Vermello,11.24,0.05,-0.03,Bo,Oeste,F,18,316241,12.664263022261219,1806.9399999999998,16.961630218687873,4.6210435351443815,7.442691882808455,33.53333333333333
25281,148.55,86.42,5,3,2015,-6.88,43.54,7.12,Chalet adosado,Baixa,Vermello,20.53,12.56,,Malo,Oeste,F,14,145015,11.884599360142754,234.97000000000003,0.5817569841804106,5.007630785075957,4.470724089435168,29.71
25008,131.29,0.0,5,3,2004,-8.19,43.73,15.7,Apartamento,Baixa,Vermello,0.87,6.15,0.05,Bo,Sur,C,0,111243,11.619481265989803,131.29,0.0,4.884996482474289,0.0,26.258
7833,123.1,114.09,3,1,1993,-8.2,42.76,10.72,Chalet adosado,Baixa,Branco,59.18,17.11,0.59,Bo,Oeste,F,3,128471,11.763466260741327,237.19,0.9268074735987003,4.821087692210561,4.745714430980399,41.03333333333333
20773,142.93,104.78,3,2,1958,-9.2,42.51,19.82,Chalet adosado,Media,Verde,41.27,15.57,0.59,Bo,Norte,A,19,164045,12.007902155281863,247.71,0.7330861260757013,4.96932707027458,4.6613614656378335,47.64333333333334
14270,222.62,101.4,3,2,1989,-7.21,42.45,24.51,Chalet adosado,Alta,Azul,1.41,13.57,0.44,Bo,Oeste,D,16,305790,12.630657141043345,324.02,0.45548468241847095,5.409948182719222,4.628886712605407,74.20666666666666
146,87.59,3.42,1,1,1973,-8.65,42.28,29.8,Apartamento,Baixa,Branco,,11.97,0.1,Regular,Sur,E,0,54463,10.905295211933046,91.01,0.039045553145336226,4.484018984423941,1.4861396960896067,87.59
22852,32.84,51.37,4,2,2007,-8.37,42.61,8.17,Apartamento,Alta,Azul,3.41,5.54,0.25,Bo,Norte,D,0,67825,11.124700881244467,84.21000000000001,1.5642509135200973,3.521643534738023,3.9583339082913964,8.21
2034,230.2,38.57,4,2,1948,-8.93,41.94,28.39,Chalet adosado,Baixa,Negro,38.77,0.05,0.44,Bo,Sur,C,16,253919,12.444774535760237,268.77,0.16754995655951346,5.443283136798223,3.6780712553973327,57.55
24952,138.22,27.71,3,1,1963,-9.16,43.48,13.8,Chalet adosado,Alta,Azul,,,0.29,Bo,Sur,D,14,299420,12.609605888788511,165.93,0.20047749963825787,4.936055415740521,3.3572454941329726,46.07333333333333
1166,60.85,0.0,5,1,1994,-7.32,42.02,21.17,Apartamento,Media,Negro,5.26,17.78,0.45,Bo,Este,C,0,50189,10.823571082648979,60.85,0.0,4.124712098838497,0.0,12.17
11693,30.0,,6,3,2014,-8.7,42.59,10.77,Casa,Media,Branco,0.1,8.92,0.19,Bo,Este,B,0,70013,11.156450501034163,,,3.4339872044851463,,5.0
2051,36.37,4.63,4,2,1976,-7.7,43.37,16.77,Apartamento,Alta,Vermello,,3.15,0.19,Regular,Norte,D,0,68260,11.131093872221541,41.0,0.12730272202364587,3.6208682434973927,1.728109442151599,9.0925
20145,236.27,638.71,5,3,2021,-9.07,43.43,5.09,Casa,Media,Amarelo,66.27,,0.44,Regular,Este,E,14,490793,13.103779766805292,874.98,2.703305540271723,5.469198733199436,6.461014948661562,47.254000000000005
10817,95.37,0.0,6,3,2019,-8.41,42.45,17.45,Apartamento,Alta,Verde,12.73,0.05,0.53,Bo,Oeste,E,0,167972,12.031558531183757,95.37,0.0,4.568194949863196,0.0,15.895000000000001
12677,85.22,2793.35,1,1,1951,-9.05,42.67,11.92,Casa,Media,Amarelo,59.73,17.07,0.39,Regular,Este,E,18,482282,13.086286357664749,2878.5699999999997,32.77810373151842,4.4569021693189885,7.935354800403827,85.22
20820,63.97,14.14,6,3,1970,-9.22,43.62,23.45,Apartamento,Alta,Amarelo,24.44,16.47,0.18,Regular,Sur,D,0,124025,11.728246500027291,78.11,0.22104111302172894,4.17392562489244,2.717340248009303,10.661666666666667
3431,232.91,113.85,4,1,1979,-9.05,42.15,7.6,Chalet adosado,Alta,Vermello,34.51,0.05,0.09,Regular,Norte,E,1,330562,12.708552540380458,346.76,0.48881542226611135,5.454936425989619,4.743626929135107,58.2275
24575,206.74,1554.35,4,1,2012,-8.35,42.68,29.12,Casa,Media,Negro,44.61,17.09,0.71,Regular,Norte,F,5,357806,12.78774901386762,1761.09,7.518380574634806,5.336287297799665,7.349455879672397,51.685
28111,76.27,1273.79,3,2,1980,-7.05,43.03,13.87,Casa,Alta,Amarelo,0.1,4.58,0.38,Regular,Sur,G,9,227087,12.333092886539038,1350.06,16.701062016520257,4.347305781945493,7.1505367381446705,25.423333333333332
7070,160.42,,5,3,2004,-8.84,43.25,10.21,Casa,Alta,Azul,57.19,25.24,0.13,Regular,Este,A,14,608411,13.31860756303864,,,5.084009663896226,,32.083999999999996
4362,88.18,13.7,3,3,2003,-8.08,42.46,21.16,Apartamento,Alta,Branco,16.36,7.25,0.64,Bo,Oeste,B,0,135736,11.818474468937932,101.88000000000001,0.1553640281242912,4.49065679919933,2.6878474937846906,29.393333333333334
10617,42.38,14.79,1,1,1969,-7.57,42.33,25.58,Apartamento,Baixa,Vermello,10.45,6.4,0.12,Bo,Sur,F,0,65623,11.091696761682586,57.17,0.34898537045776307,3.7699985053987284,2.7593768282675506,42.38
25839,136.92,0.31,4,2,1942,-6.92,43.37,5.05,Apartamento,Alta,Verde,12.25,13.92,,Malo,Sur,F,0,167082,12.026245973920348,137.23,0.002264095822378031,4.926673806915383,0.27002713721306015,34.23
18156,247.14,2571.8,5,3,2009,-8.74,42.97,18.39,Casa,Baixa,Negro,34.45,0.05,0.35,Regular,Norte,C,17,554800,13.226364769872523,2818.94,10.406247471069031,5.513993103014726,7.852750078984648,49.428
19896,30.0,1.81,2,1,1985,-8.5,42.81,13.79,Apartamento,Alta,Branco,0.1,18.23,0.26,Bo,Oeste,E,0,105472,11.566210274973463,31.81,0.060333333333333336,3.4339872044851463,1.0331844833456545,15.0
272,65.9,0.0,4,3,1992,-8.72,43.67,22.99,Apartamento,Baixa,Azul,1.53,25.38,0.25,Bo,Norte,D,0,92100,11.430641079947755,65.9,0.0,4.203198967134183,0.0,16.475
12985,105.05,,3,2,1960,-8.94,43.08,5.18,Chalet adosado,Baixa,Vermello,37.8,0.05,0.22,Bo,Oeste,G,15,142268,11.865474910731777,,,4.663910681010692,,35.016666666666666
8437,158.96,124.04,2,2,1979,-8.0,42.67,11.29,Chalet adosado,Alta,Amarelo,14.27,20.45,0.59,Bo,Norte,C,3,100374,11.516668451249062,283.0,0.780322093608455,5.074923783978617,4.828633686113221,79.48
18417,30.0,0.0,1,2,1980,-6.91,43.7,25.53,Apartamento,Media,Azul,,12.43,0.46,Bo,Norte,C,0,50000,10.819798284210286,30.0,0.0,3.4339872044851463,0.0,30.0
12317,109.0,0.0,1,1,1989,-6.91,42.68,5.34,Apartamento,Alta,Negro,16.9,6.02,0.44,Regular,Sur,C,0,135403,11.816018181121441,109.0,0.0,4.700480365792417,0.0,109.0
29655,142.01,22.15,3,1,1949,-9.13,43.13,7.96,Chalet adosado,Media,Branco,53.91,10.94,0.29,Regular,Sur,A,13,124902,11.735292715040584,164.16,0.15597493134286317,4.962914557884844,3.141994780532243,47.336666666666666
9006,166.54,2754.09,6,1,1991,-8.31,42.39,10.06,Casa,Media,Branco,64.66,0.05,0.08,Bo,Este,D,8,555323,13.227307006176892,2920.63,16.5371082022337,5.121222128725663,7.921205388930019,27.756666666666664
29506,222.94,,5,2,1972,-6.98,43.7,18.83,Casa,Media,Amarelo,55.76,2.21,0.52,Bo,Este,E,8,418236,12.943803536477196,,,5.411378158832051,,44.588
3811,263.89,775.57,1,1,1972,-8.74,43.67,24.29,Casa,Alta,Verde,65.07,22.65,0.45,Bo,Oeste,E,18,434717,12.982452823987096,1039.46,2.938989730569556,5.579314645471096,6.654886786626097,263.89
13920,174.55,947.29,5,2,1998,-8.41,43.26,11.71,Casa,Alta,Azul,40.11,12.55,0.32,Bo,Norte,F,15,339030,12.733846827609439,1121.84,5.427040962474935,5.167923902614441,6.854660362647958,34.910000000000004
15776,283.36,70.28,4,2,1978,-7.49,43.52,18.13,Chalet adosado,Alta,Vermello,45.14,4.22,0.52,Bo,Norte,E,5,401379,12.902663888492674,353.64,0.24802371541501975,5.650241041061283,4.266615783162554,70.84
28445,264.75,1698.64,1,1,1964,-7.28,42.61,5.38,Casa,Baixa,Azul,23.19,20.26,0.56,Bo,Norte,C,16,319857,12.675632426289742,1963.39,6.416015108593013,5.582556017222057,7.438171742913114,264.75
9997,111.45,14.13,2,3,1950,-9.12,42.12,6.27,Apartamento,Media,Vermello,5.74,12.79,0.21,Bo,Norte,G,0,50000,10.819798284210286,125.58,0.12678331090174966,4.722508678405324,2.7166795278002644,55.725
4347,116.67,25.65,1,3,1957,-8.95,42.99,10.23,Apartamento,Media,Verde,20.72,12.53,0.16,Regular,Este,C,0,113169,11.636646391959987,142.32,0.21985086140395987,4.7678840964758376,3.2827891506118534,116.67
27038,92.61,0.0,3,2,1957,-6.73,42.52,14.34,Apartamento,Media,Vermello,2.25,2.56,0.26,Bo,Norte,F,0,120672,11.700839686950292,92.61,0.0,4.539137215383653,0.0,30.87
546,131.83,30.67,2,2,1972,-7.41,43.65,6.33,Apartamento,Media,Negro,,7.29,0.43,Bo,Este,E,0,145121,11.885330046951902,162.5,0.23264810741105968,4.8890701151444125,3.4553698605505483,65.915
19626,117.83,1246.81,1,3,2021,-9.09,43.72,10.25,Casa,Media,Negro,32.95,14.54,0.62,Bo,Norte,D,18,359524,12.79253899475458,1364.6399999999999,10.58143087498939,4.7776939003019345,7.1291452937493975,117.83
25315,,70.63,1,1,1974,-8.26,43.17,17.48,Chalet adosado,Media,Branco,,6.94,0.23,Regular,Norte,E,8,112359,11.62946328121818,,,,4.271513980626359,
8503,129.27,1849.27,2,3,1973,-6.83,43.29,7.14,Casa,Media,Branco,58.14,11.14,0.65,Regular,Sur,G,11,233847,12.362426610626546,1978.54,14.30548464454243,4.8696092197094725,7.523086853369243,64.635
11714,132.68,2442.18,3,2,1992,-7.74,42.69,11.47,Casa,Alta,Vermello,49.37,7.72,0.58,Regular,Este,F,12,420824,12.949972349287282,2574.8599999999997,18.406542056074763,4.895448884287139,7.80105574844527,44.22666666666667
15230,265.83,122.06,6,1,1989,-8.8,43.6,29.62,Chalet adosado,Media,Azul,46.98,9.34,0.67,Bo,Sur,A,3,377983,12.84260714566354,387.89,0.45916563217093637,5.586611751498252,4.812672041312344,44.305
9324,149.44,0.0,3,2,1981,-8.58,42.5,7.9,Apartamento,Alta,Azul,20.26,2.09,0.29,Bo,Sur,F,0,149533,11.915279070704955,149.44,0.0,5.013564333602136,0.0,49.81333333333333
13738,,,4,1,1994,-7.02,43.51,25.12,Casa,Media,Azul,,2.48,0.18,Malo,Oeste,G,14,478640,13.078706117314614,,,,,
29881,227.61,2638.66,1,3,1980,-8.74,41.97,14.71,Casa,Alta,Verde,40.6,17.2,0.2,Bo,Sur,C,11,663910,13.405903383330346,2866.27,11.592900136197882,5.43201749493588,7.878405399967703,227.61
15521,83.57,0.0,2,2,1993,-7.2,42.97,20.38,Apartamento,Media,Verde,2.14,6.04,0.05,Regular,Sur,F,0,50000,10.819798284210286,83.57,0.0,4.437579593794131,0.0,41.785
27346,120.6,,5,2,2021,-8.42,43.23,16.31,Chalet adosado,Baixa,Vermello,71.04,6.93,0.35,Bo,Sur,F,17,121810,11.710225942166915,,,4.800736969532067,,24.119999999999997
7565,143.17,0.0,2,1,2023,-9.07,43.24,20.76,Apartamento,Baixa,Branco,23.58,0.05,0.51,Regular,Oeste,A,0,105936,11.570599856781756,143.17,0.0,4.970993158823813,0.0,71.585
17305,66.77,21.72,3,3,1960,-8.44,43.8,25.24,Apartamento,Media,Branco,1.95,3.99,0.04,Regular,Sur,D,0,73133,11.200048653883892,88.49,0.32529579152313914,4.216119619148022,3.1232455938529506,22.256666666666664
15318,66.39,15.23,5,2,1987,-8.47,43.2,9.21,Apartamento,Media,Negro,19.05,10.46,0.41,Bo,Norte,B,0,76866,11.249831934653027,81.62,0.22940201837626148,4.2104966389581255,2.7868613815264998,13.278
28666,263.75,2343.57,3,2,1971,-6.97,42.21,8.22,Casa,Media,Vermello,,10.94,0.36,Bo,Norte,E,17,550896,13.219303137811565,2607.32,8.88557345971564,5.578785984481516,7.759857295196317,87.91666666666667
11780,121.84,1184.89,3,1,2009,-8.0,42.88,22.71,Casa,Alta,Branco,27.53,,0.8,Bo,Oeste,C,11,346571,12.755845868234077,1306.73,9.724967170059095,4.810882695572622,7.078248826520996,40.61333333333334
6641,153.47,62.6,6,3,2021,-9.0,42.92,8.06,Chalet adosado,Alta,Vermello,37.89,14.68,0.44,Bo,Norte,C,2,326831,12.697201556390858,216.07,0.4078973089203102,5.0399999027261595,4.152613470346076,25.578333333333333
24079,93.66,0.0,2,2,1967,-8.39,43.25,28.38,Apartamento,Baixa,Vermello,13.66,9.7,0.19,Bo,Sur,B,0,142762,11.868941191673017,93.66,0.0,4.5502915244781015,0.0,46.83
8231,200.69,222.74,1,3,2013,-6.97,42.83,13.47,Chalet adosado,Baixa,Branco,52.37,5.14,0.56,Bo,Norte,B,2,160949,11.988849036726954,423.43,1.1098709452389257,5.306731865149055,5.410484663418784,200.69
12652,,1514.92,4,1,1949,-8.09,42.65,27.8,Casa,Alta,Amarelo,59.57,2.69,0.37,Bo,Sur,F,3,411843,12.928399915852445,,,,7.323777794361359,
23511,154.03,1756.06,2,3,2006,-7.26,42.2,15.33,Casa,Baixa,Vermello,71.58,6.39,0.5,Bo,Norte,G,13,280823,12.545483417566903,1910.09,11.400766084528987,5.04361864657827,7.4713972367218435,77.015
20663,208.64,1121.12,4,2,1943,-7.81,42.86,25.7,Casa,Media,Azul,26.16,8.19,0.55,Malo,Oeste,D,11,359290,12.791887924082069,1329.7599999999998,5.373466257668712,5.345391773933965,7.0229750322353555,52.16
2984,80.24,0.0,5,1,1968,-7.12,42.3,11.57,Apartamento,Alta,Vermello,15.24,8.85,0.28,Bo,Este,C,0,50655,10.83281296268074,80.24,0.0,4.397407736712184,0.0,16.048
16515,71.47,0.16,3,1,1965,-7.27,42.64,18.44,Apartamento,Media,Branco,10.03,15.87,0.09,Regular,Sur,G,0,65647,11.092062414681967,71.63,0.0022387015530992023,4.28317268312119,0.14842000511827327,23.823333333333334
13410,172.8,18.33,6,2,2015,-9.05,42.72,9.32,Apartamento,Media,Azul,7.7,,0.28,Regular,Sur,B,0,183864,12.12195707165257,191.13,0.10607638888888887,5.157905212831292,2.9616582932202395,28.8
24365,243.38,1443.32,3,2,1998,-8.41,43.6,9.19,Casa,Alta,Amarelo,6.83,2.39,0.6,Bo,Norte,C,3,625549,13.346386541745545,1686.6999999999998,5.9303147341605715,5.498724390888376,7.275393901549845,81.12666666666667
2668,80.72,1410.06,4,3,1969,-8.87,43.71,23.9,Casa,Alta,Vermello,57.46,0.05,0.52,Bo,Norte,E,9,453389,13.024507961232276,1490.78,17.468533201189295,4.403298769949421,7.2520964739820455,20.18
23523,71.96,0.0,4,3,1986,-7.68,42.59,24.68,Casa,Media,Vermello,2.05,13.39,0.23,Bo,Este,A,0,88201,11.387384917474753,71.96,0.0,4.289911345766076,0.0,17.99
19608,104.31,0.0,3,3,1965,-7.92,43.42,29.44,Apartamento,Media,Vermello,17.88,7.69,0.35,Bo,Oeste,C,0,131055,11.783379991755384,104.31,0.0,4.656908381392506,0.0,34.77
9375,150.0,,2,3,1968,-6.71,42.51,18.12,Apartamento,Alta,Branco,7.17,0.05,0.14,Regular,Norte,F,0,82128,11.316046460841289,,,5.017279836814924,,75.0
24078,142.72,186.27,4,1,1971,-7.52,42.25,15.16,Chalet adosado,Alta,Amarelo,63.74,0.21,0.54,Regular,Norte,G,1,160985,11.989072683663924,328.99,1.305142937219731,4.967866962245318,5.232551425772417,35.68
21777,101.57,1703.89,6,2,1984,-7.24,42.71,18.29,Casa,Media,Vermello,72.7,4.05,0.49,Bo,Este,E,16,302510,12.619872919428255,1805.46,16.775524268977062,4.630545492319319,7.44125587150733,16.92833333333333
615,124.81,1693.39,5,2,1970,-6.73,41.84,11.85,Casa,Alta,Verde,29.48,12.55,,Malo,Sur,B,10,339264,12.734536791900199,1818.2,13.567742969313358,4.83477283236304,7.435078073035581,24.962
19946,132.67,2717.73,3,2,1973,-8.8,43.11,29.76,Casa,Media,Verde,57.71,15.43,0.56,Bo,Oeste,F,3,554617,13.226034867461154,2850.4,20.484887314389088,4.895374075983382,7.907920138488097,44.22333333333333
17851,70.7,14.56,5,3,1968,-7.29,43.25,12.69,Apartamento,Alta,Verde,14.07,19.3,0.37,Bo,Sur,F,0,135720,11.818356586981839,85.26,0.20594059405940593,4.272490747605575,2.7447035187502458,14.14
4498,189.47,2883.53,5,1,1977,-6.99,42.74,13.98,Casa,Media,Vermello,36.99,0.05,0.36,Bo,Este,E,5,548692,13.215294365539044,3073.0,15.218926479125985,5.249494701850468,7.967117254058877,37.894
19427,109.58,2781.52,5,2,1958,-8.57,42.15,10.25,Casa,Alta,Azul,64.5,0.05,0.38,Bo,Sur,D,18,558115,13.232322105062952,2891.1,25.383464135791204,4.705739240909787,7.931112270904641,21.916
25511,102.67,3.71,3,3,1959,-8.14,43.68,18.47,Apartamento,Baixa,Negro,19.8,20.54,,Malo,Norte,A,0,118206,11.680192603858808,106.38,0.036135190415895586,4.641212777335021,1.5496879080283263,34.223333333333336
18804,109.4,20.69,3,3,1963,-8.64,43.08,9.75,Apartamento,Alta,Azul,5.65,10.13,0.21,Regular,Oeste,E,0,158221,11.97175438912247,130.09,0.18912248628884826,4.704110133842995,3.076851324838783,36.46666666666667
21470,233.99,2162.45,2,2,1968,-7.99,43.06,18.6,Casa,Media,Vermello,14.37,11.11,0.28,Bo,Este,B,4,599668,13.304133115307573,2396.4399999999996,9.241634257874267,5.459542960047257,7.679459448697629,116.995
3295,,0.0,4,2,1990,-6.71,43.12,18.85,Apartamento,Alta,Branco,,25.15,0.23,Regular,Oeste,D,0,143627,11.874981902661371,,,,0.0,
6738,61.31,0.0,3,3,1976,-8.85,42.93,13.95,Apartamento,Alta,Amarelo,17.72,8.52,0.1,Malo,Este,A,0,91484,11.423930303398667,61.31,0.0,4.132121926556131,0.0,20.436666666666667
1501,183.84,193.76,6,2,1975,-6.98,42.49,10.29,Chalet adosado,Media,Negro,60.4,,0.4,Bo,Oeste,D,1,221521,12.308277186334243,377.6,1.0539599651871192,5.219490586002066,5.2717680313145,30.64
9019,80.95,0.0,5,2,1952,-8.79,43.03,11.99,Apartamento,Baixa,Amarelo,9.85,4.04,0.36,Malo,Sur,G,0,135693,11.818157629664896,80.95,0.0,4.406109305189839,0.0,16.19
17906,85.55,0.0,4,3,2009,-7.46,42.81,16.06,Apartamento,Alta,Amarelo,2.18,7.68,0.47,Bo,Sur,D,0,159043,11.976936172479554,85.55,0.0,4.4607222816222185,0.0,21.3875
28665,296.61,2381.62,4,2,1983,-7.21,43.54,12.59,Casa,Baixa,Amarelo,81.38,,0.43,Bo,Este,C,1,528752,13.178276683085395,2678.23,8.029466302552173,5.6957839045449346,7.77595600152125,74.1525
15024,136.4,109.1,4,2,1984,-7.23,43.03,5.42,Chalet adosado,Media,Azul,35.01,4.24,0.43,Bo,Norte,C,10,134695,11.810775666337635,245.5,0.7998533724340176,4.922896379788249,4.701389043728634,34.1
11123,138.05,645.34,6,2,1989,-8.51,42.35,23.38,Casa,Media,Branco,80.37,20.95,0.42,Bo,Oeste,F,4,226429,12.330191125366568,783.3900000000001,4.674683085838464,4.934833580679974,6.471325681116499,23.008333333333336
4233,297.03,1610.95,3,3,2009,-7.41,42.39,7.95,Casa,Media,Vermello,60.03,10.92,0.54,Bo,Este,C,19,511613,13.145325713441414,1907.98,5.423526243140424,5.697194152579344,7.385199905215798,99.00999999999999
24071,80.32,18.68,5,3,1946,-7.75,42.69,29.2,Apartamento,Media,Vermello,12.18,12.34,0.52,Bo,Este,C,0,165014,12.013791657841645,99.0,0.23256972111553786,4.398391988760146,2.9796028916241073,16.064
8821,135.82,0.0,2,3,1987,-8.76,42.97,26.13,Casa,Alta,Azul,6.67,0.05,0.39,Regular,Sur,B,0,169016,12.03775458056218,135.82,0.0,4.918666193332852,0.0,67.91
4431,101.43,0.0,5,3,1977,-8.43,43.79,15.73,Apartamento,Media,Branco,20.94,4.75,0.46,Malo,Oeste,D,0,161054,11.989501200536345,101.43,0.0,4.629179638448443,0.0,20.286
12046,79.9,6.43,4,1,2011,-7.74,42.46,11.56,Apartamento,Baixa,Branco,15.65,19.08,0.17,Regular,Este,C,0,102017,11.532904547285542,86.33000000000001,0.08047559449311639,4.393213824064446,2.005525858729668,19.975
16775,140.94,0.0,6,1,1973,-8.13,43.19,24.01,Apartamento,Media,Verde,14.31,7.34,-0.08,Bo,Sur,B,0,169324,12.039575224083105,140.94,0.0,4.955404433096837,0.0,23.49
29797,106.49,0.0,2,1,1951,-8.82,42.15,12.65,Apartamento,Media,Verde,4.57,10.01,0.26,Bo,Sur,D,0,108500,11.59451466851004,106.49,0.0,4.677397819984972,0.0,53.245
23509,59.88,37.49,5,2,1977,-8.55,43.64,28.42,Apartamento,Media,Vermello,19.7,15.02,0.34,Regular,Sur,E,0,93760,11.448504270282973,97.37,0.6260855043420174,4.1089047135534305,3.6503984672956546,11.976
22298,175.96,1165.71,6,3,1985,-7.17,43.24,20.58,Casa,Alta,Amarelo,79.67,6.31,0.26,Regular,Oeste,F,8,332013,12.71293241568425,1341.67,6.624857922255058,5.17592371833397,7.06194310097676,29.326666666666668
12183,160.04,1895.7,2,3,1943,-8.37,42.03,28.1,Casa,Media,Branco,46.73,17.83,0.56,Bo,Oeste,B,6,432391,12.977087863188434,2055.7400000000002,11.845163709072732,5.081652781331536,7.5478708129902765,80.02
8593,72.62,29.54,4,1,2015,-7.81,42.29,9.57,Apartamento,Media,Branco,6.14,9.94,0.26,Regular,Oeste,C,0,82044,11.31502315620925,102.16,0.4067749931148444,4.298916727950875,3.4190372997904865,18.155
4807,295.64,306.66,4,1,2019,-7.75,42.41,12.81,Casa,Alta,Negro,22.42,0.05,0.33,Bo,Oeste,B,13,435989,12.985374586288327,602.3,1.0372750642673523,5.69251928237749,5.728995277127605,73.91
28408,150.01,224.45,5,2,2024,-8.2,43.6,23.94,Chalet adosado,Media,Verde,5.63,27.35,0.02,Bo,Este,E,5,228508,12.33933087584927,374.46,1.4962335844277048,5.017346059787697,5.418098404867093,30.002
27936,123.85,220.51,5,1,1970,-8.97,42.64,19.83,Chalet adosado,Media,Amarelo,18.01,0.76,0.37,Regular,Sur,A,18,235693,12.370289632511962,344.36,1.7804602341542188,4.827113016725782,5.4004677351929695,24.77
24623,213.24,102.05,6,2,1994,-8.82,42.32,10.79,Chalet adosado,Media,Verde,1.7,,0.42,Bo,Oeste,B,14,195057,12.181052229218032,315.29,0.478568748827612,5.367096881942863,4.635214307336468,35.54
13850,193.88,229.97,2,3,2023,-9.18,42.98,28.91,Chalet adosado,Media,Negro,86.61,4.97,0.12,Regular,Este,D,10,266467,12.493009440331546,423.85,1.186146069733856,5.272383984521532,5.442287831958068,96.94
24429,235.03,29.47,1,3,1941,-7.41,42.2,10.04,Chalet adosado,Alta,Amarelo,19.21,9.22,0.38,Bo,Norte,A,14,325085,12.691845041692014,264.5,0.12538824830872655,5.463958915590788,3.416742592997618,235.03
