id,superficie_interior_m2,superficie_exterior_m2,numero_habitacions,numero_banos,ano_construccion,lonxitude,latitude,temperatura_media_mes_construccion,tipo_edificacion,calidade_materiais,cor_favorita_propietario,distancia_centro_km,distancia_escola_km,indice_criminalidade,acceso_transporte_publico,orientacion,eficiencia_enerxetica,numero_arboles_xardin,prezo_euros
20143,220.50,2894.36,4,2,1987,-8.87,43.27,29.32,Casa,Alta,Vermello,10.56,0.05,0.83,Regular,Sur,C,13,718256
6846,59.78,0.00,5,3,2004,-7.67,42.85,18.74,Apartamento,Alta,Azul,9.67,0.71,0.57,Regular,Oeste,D,0,112875
14344,105.99,33.26,2,3,1958,-7.49,43.52,22.68,Apartamento,Alta,Negro,15.31,,0.58,Malo,Norte,G,0,50000
18413,291.49,3032.63,2,2,1954,-8.48,41.89,24.90,Casa,Media,Azul,61.30,2.90,0.41,Regular,Norte,C,2,663591
10851,151.48,14.78,1,1,1983,-8.43,42.92,7.93,Apartamento,Media,Negro,12.25,5.83,0.09,Bo,Norte,C,0,155481
8870,122.23,0.00,2,1,1985,-8.26,42.95,24.98,Apartamento,Media,Branco,0.10,15.14,-0.17,Bo,Oeste,E,0,140662
24878,115.39,0.00,4,1,1972,-6.90,42.64,11.65,Apartamento,Media,Amarelo,14.38,14.55,-0.04,Bo,Sur,E,0,125747
9425,30.00,0.00,2,3,1952,-8.75,42.26,12.25,Apartamento,Alta,Azul,5.41,2.68,0.02,Regular,Oeste,D,0,62159
5455,265.04,74.95,2,2,1998,-8.18,42.85,14.16,Chalet adosado,Media,Vermello,3.43,4.49,0.50,Bo,Norte,F,19,284692
24389,245.52,647.69,5,3,1990,-7.21,42.10,20.55,Casa,Media,Vermello,52.27,11.88,0.50,Bo,Oeste,B,4,360248
1450,121.75,0.00,4,3,1998,-8.10,42.38,20.64,Apartamento,Media,Vermello,,14.05,0.25,Bo,Este,D,0,180614
26693,159.18,1027.51,4,2,1983,-6.99,42.08,10.34,Casa,Baixa,Amarelo,27.72,2.05,0.25,Malo,Oeste,D,18,219612
15850,204.62,202.21,1,1,2009,-8.17,42.80,15.60,Chalet adosado,Media,Azul,42.51,15.97,0.65,Bo,Sur,G,2,206375
11455,211.61,2498.76,5,1,2013,-7.45,43.74,26.99,Casa,Alta,Azul,69.03,21.72,0.51,Regular,Oeste,D,19,636646
24563,136.34,90.69,1,2,1962,-7.06,43.41,11.51,Chalet adosado,Baixa,Branco,54.49,3.96,0.52,Bo,Norte,F,13,104914
18817,140.35,0.00,1,1,1977,-7.57,42.55,13.34,Apartamento,Media,Vermello,19.65,20.45,0.14,Malo,Este,C,0,126374
25634,263.99,107.94,6,1,1954,-7.29,41.87,7.54,Chalet adosado,Alta,Azul,77.95,0.05,0.41,Bo,Este,G,4,259672
21032,184.48,1723.35,6,2,2015,-8.48,41.98,10.86,Casa,Alta,Branco,60.64,15.23,0.71,Regular,Norte,B,12,490215
21943,82.33,0.00,4,2,1965,-6.96,42.25,11.23,Apartamento,Media,Azul,12.58,11.17,0.26,Regular,Oeste,A,0,78858
17281,127.96,0.00,2,3,1962,-8.94,43.50,11.23,Apartamento,Media,Negro,4.67,0.99,0.29,Bo,Este,C,0,147205
9804,90.91,0.00,3,3,1981,-8.76,42.85,15.52,Apartamento,Media,Azul,2.86,0.05,0.09,Bo,Norte,D,0,170143
27229,31.69,0.00,5,2,1986,-8.70,41.88,9.57,Apartamento,Alta,Branco,9.18,0.05,0.18,Regular,Este,E,0,79564
1588,146.63,11.06,4,1,1940,-8.07,43.69,22.11,Apartamento,Alta,Azul,23.56,6.77,0.00,Bo,Sur,C,0,174548
6687,231.45,1941.61,6,3,1984,-8.51,42.44,10.31,Casa,Media,Branco,45.24,8.07,0.57,Regular,Este,E,0,577571
13559,84.54,7.86,3,2,1966,-9.00,42.77,8.88,Apartamento,Media,Vermello,0.10,6.94,0.01,Malo,Sur,D,0,120506
18104,46.80,0.00,1,1,1961,-7.38,43.49,15.19,Apartamento,Media,Verde,5.46,0.05,0.33,Bo,Norte,C,0,50000
22485,170.84,0.00,3,3,2019,-9.16,43.59,24.42,Apartamento,Media,Vermello,17.39,2.54,0.46,Regular,Norte,B,0,194271
20191,232.74,178.89,6,1,1973,-7.20,42.92,22.70,Chalet adosado,Alta,Negro,,23.25,0.64,Regular,Sur,E,14,264446
8807,130.60,,5,3,2005,-8.10,41.86,13.79,Casa,Alta,Branco,9.69,19.64,0.51,Bo,Sur,B,5,410926
26317,304.63,,2,1,1986,-7.67,41.93,15.26,Chalet adosado,Alta,Branco,73.04,10.13,0.39,Regular,Este,B,13,365824
3962,69.78,2431.39,3,1,1960,-7.32,42.25,7.96,Casa,Alta,Verde,41.74,1.55,0.56,Bo,Norte,D,7,444367
8924,210.72,1349.49,6,2,1985,-8.82,42.53,6.40,Casa,Alta,Azul,34.48,24.81,0.31,Bo,Este,A,10,627825
23421,146.26,44.75,1,3,2008,-6.92,42.85,5.88,Chalet adosado,Alta,Azul,40.92,7.77,0.21,Regular,Norte,B,16,163482
6079,138.94,69.43,5,1,2004,-9.28,41.86,24.52,Chalet adosado,Media,Azul,83.01,17.07,0.33,Bo,Este,C,5,188024
17275,35.40,0.00,2,2,1971,-9.09,42.89,5.92,Apartamento,Media,Amarelo,4.19,9.59,0.24,Bo,Oeste,D,0,50000
10957,215.32,154.55,5,3,1983,-7.42,43.38,15.80,Chalet adosado,Media,Verde,36.62,12.49,0.41,Bo,Norte,C,19,267176
28491,81.73,1295.88,3,1,1941,-9.29,43.07,23.45,Casa,Media,Branco,,10.32,0.17,Regular,Este,D,9,257620
4007,204.56,223.21,2,3,1961,-8.92,43.25,26.43,Casa,Media,Verde,12.15,2.50,0.54,Malo,Sur,E,7,324969
4940,293.20,2158.71,5,3,1966,-9.28,43.51,16.21,Casa,Media,Branco,,0.05,-0.11,Bo,Norte,C,4,690031
26740,,,1,2,2005,-6.82,43.22,10.31,Chalet adosado,Baixa,Branco,51.93,8.67,0.54,Regular,Este,B,12,186597
18396,129.59,19.87,6,2,1999,-7.71,42.54,6.77,Apartamento,Media,Negro,7.94,9.97,0.21,Malo,Este,C,0,80729
5899,293.78,909.91,1,3,1964,-8.91,43.29,17.96,Casa,Alta,Branco,61.03,0.05,0.41,Regular,Oeste,D,16,583964
14366,104.53,1077.83,3,1,1975,-8.56,42.00,16.96,Casa,Media,Azul,23.08,20.68,0.91,Bo,Norte,D,13,204020
26056,246.18,2341.97,3,3,1984,-8.46,42.49,19.72,Casa,Alta,Verde,69.36,1.33,0.44,Regular,Norte,E,8,673927
14012,107.37,,3,2,1995,-8.11,42.90,11.62,Apartamento,Media,Verde,3.90,2.31,0.30,Bo,Este,F,0,104482
16969,100.88,117.98,2,1,2017,-8.06,41.86,19.03,Chalet adosado,Alta,Vermello,81.99,5.95,0.10,Bo,Sur,B,5,191450
11461,300.14,,5,2,2007,-8.49,42.52,22.62,Casa,Alta,Azul,36.50,9.87,0.36,Bo,Sur,G,19,698543
20317,99.73,251.76,3,3,1986,-7.75,42.33,5.56,Casa,Media,Vermello,74.88,1.04,0.31,Regular,Norte,F,8,131473
13158,223.80,122.64,2,1,1948,-8.35,43.12,27.18,Chalet adosado,Media,Amarelo,74.96,15.58,0.33,Bo,Sur,G,14,286853
1261,65.12,8.45,5,1,1976,-7.89,43.10,20.69,Apartamento,Alta,Negro,5.30,17.95,0.33,Bo,Este,B,0,130568
20923,88.00,0.00,6,3,2010,-7.20,42.60,13.65,Apartamento,Media,Azul,3.94,15.69,0.24,Bo,Este,B,0,109156
14392,112.84,2048.37,6,2,2005,-8.91,41.82,16.62,Casa,Media,Azul,19.78,24.30,0.32,Bo,Oeste,F,5,365168
311,114.01,1054.99,3,2,2022,-8.64,42.19,29.07,Casa,Media,Negro,9.37,5.75,0.43,Regular,Sur,C,9,258992
1717,30.00,5.01,5,3,2022,-6.72,43.61,28.38,Apartamento,Media,Verde,6.91,13.12,0.45,Regular,Sur,D,0,148997
22394,81.90,26.90,5,1,1977,-7.29,42.27,24.84,Apartamento,Baixa,Branco,3.64,,0.64,Regular,Norte,D,0,57370
2053,261.87,2636.70,2,3,1946,-7.63,43.09,23.84,Casa,Media,Vermello,22.43,5.77,0.67,Bo,Sur,B,19,611850
20672,49.82,0.00,2,3,2023,-8.98,43.55,22.11,Apartamento,Alta,Amarelo,4.74,14.06,-0.07,Bo,Oeste,D,0,121867
4669,117.19,15.42,5,1,1962,-8.02,42.04,21.52,Apartamento,Baixa,Azul,0.10,7.95,0.45,Bo,Sur,A,0,137585
4299,86.18,11.09,2,1,1968,-8.40,41.86,12.56,Apartamento,Baixa,Verde,6.85,7.75,0.41,Bo,Sur,A,0,78613
23031,152.55,4.29,1,2,1969,-7.73,43.33,5.30,Casa,Media,Amarelo,,4.04,,Regular,Este,F,0,102707
3784,121.48,29.61,4,1,2012,-7.56,42.48,23.08,Apartamento,Alta,Azul,4.34,5.34,0.27,Bo,Este,D,0,170427
1009,286.45,517.98,6,1,1993,-7.17,41.84,22.98,Casa,Media,Amarelo,17.12,20.40,0.81,Regular,Este,E,11,344302
7348,,100.84,5,2,2002,-7.67,42.90,24.21,Chalet adosado,Media,Amarelo,52.97,3.82,,Bo,Norte,E,13,394905
20825,147.87,61.35,1,3,1945,-7.27,42.53,26.71,Chalet adosado,Media,Verde,,15.69,0.20,Regular,Oeste,A,8,189620
10378,73.26,27.95,2,2,1952,-7.33,43.32,23.17,Apartamento,Alta,Amarelo,9.81,20.38,0.05,Regular,Este,D,0,50000
29052,94.77,0.00,1,3,1996,-8.48,42.89,6.22,Apartamento,Media,Vermello,10.25,9.30,0.32,Bo,Este,D,0,128798
26149,294.15,166.35,2,3,2017,-7.79,42.79,27.10,Chalet adosado,Alta,Branco,44.08,0.78,0.52,Bo,Norte,C,17,319274
9879,68.46,0.00,1,1,2016,-6.98,43.49,11.23,Apartamento,Media,Negro,9.63,0.05,0.32,Regular,Norte,B,0,50000
13160,143.93,112.27,5,3,1963,-7.27,42.85,15.37,Chalet adosado,Alta,Negro,4.99,0.05,0.52,Bo,Sur,E,4,232082
2774,101.40,0.00,2,2,1984,-6.74,41.91,20.49,Apartamento,Media,Vermello,8.20,1.60,0.14,Bo,Norte,D,0,89784
13027,276.56,228.70,3,2,1983,-8.81,43.05,25.19,Chalet adosado,Alta,Vermello,10.24,1.63,0.11,Regular,Norte,D,2,420225
20444,121.82,1746.60,5,3,1987,-8.76,42.95,20.06,Casa,Baixa,Negro,69.79,13.38,0.17,Bo,Este,D,16,311352
12949,93.40,2.26,4,2,1988,-6.87,43.60,6.49,Apartamento,Baixa,Verde,7.82,,0.33,Regular,Sur,C,0,93921
16475,155.15,113.95,4,1,2024,-8.02,43.65,7.09,Chalet adosado,Media,Verde,44.85,0.05,0.20,Malo,Este,B,6,275382
1988,197.06,62.35,4,2,1993,-9.12,43.50,20.23,Chalet adosado,Alta,Amarelo,41.42,1.42,0.26,Bo,Norte,E,0,358869
25534,173.67,44.51,5,2,1940,-9.15,41.97,16.05,Chalet adosado,Media,Verde,59.10,13.73,0.50,Bo,Sur,C,4,205505
7280,120.45,671.25,2,3,2015,-6.91,42.36,21.35,Casa,Alta,Negro,43.99,1.12,0.69,Bo,Norte,D,3,172641
2673,210.06,16.63,3,3,1976,-8.77,43.41,18.90,Chalet adosado,Alta,Azul,34.66,20.17,0.60,Bo,Sur,C,13,303948
16261,119.63,24.10,2,2,1955,-8.17,42.65,10.41,Apartamento,Alta,Amarelo,1.77,6.34,0.09,Regular,Norte,C,0,96872
9176,156.55,1989.94,5,1,1967,-6.80,42.15,24.71,Casa,Alta,Vermello,9.79,9.88,0.02,Bo,Sur,E,3,387803
29232,92.06,0.00,4,2,1951,-8.59,42.70,8.91,Apartamento,Alta,Azul,18.35,,0.31,Regular,Este,C,0,85009
17359,141.53,0.00,4,2,1999,-8.62,42.19,20.46,Apartamento,Alta,Vermello,9.76,19.30,0.48,Bo,Este,C,0,138522
27848,204.90,1572.06,3,3,1951,-7.83,42.38,11.98,Casa,Media,Amarelo,45.25,4.03,0.30,Bo,Sur,G,9,352762
19310,,2837.96,2,1,2010,-6.74,42.02,23.14,Casa,Media,Verde,44.11,8.76,0.06,Bo,Este,C,13,554104
250,138.11,2908.64,4,1,1944,-6.97,42.04,15.04,Casa,Media,Vermello,16.96,10.46,0.54,Bo,Norte,G,12,403701
8186,,21.22,3,1,2020,-8.02,42.05,10.08,Apartamento,Media,Azul,3.12,11.49,0.60,Regular,Norte,B,0,56227
5885,32.52,0.00,2,2,1984,-8.02,42.52,16.22,Apartamento,Media,Branco,11.34,17.11,-0.02,Bo,Sur,C,0,59051
18726,143.12,27.75,5,2,2023,-7.57,42.49,15.13,Apartamento,Media,Amarelo,2.18,6.12,0.10,Regular,Sur,C,0,142232
26437,,47.02,6,3,1948,-8.95,43.34,21.57,Chalet adosado,Alta,Azul,14.20,13.83,0.63,Bo,Norte,C,17,234555
29336,62.53,0.00,5,2,1993,-7.01,43.19,9.08,Apartamento,Alta,Branco,1.66,1.78,0.20,Regular,Sur,B,0,70161
6590,67.38,0.00,4,1,1951,-9.26,43.39,22.22,Apartamento,Alta,Verde,10.30,7.09,0.03,Bo,Sur,D,0,50000
13781,197.47,93.57,3,2,2017,-7.54,43.14,25.75,Chalet adosado,Media,Branco,12.41,12.21,0.63,Bo,Oeste,B,5,283756
23908,85.60,7.52,3,1,1978,-8.63,43.71,8.93,Apartamento,Alta,Branco,20.04,0.05,,Malo,Norte,E,0,114461
628,134.34,0.00,2,2,1979,-8.78,42.96,14.56,Apartamento,Media,Azul,1.81,16.02,0.40,Bo,Sur,D,0,112467
24591,151.15,2901.64,5,3,1961,-7.61,42.63,11.74,Casa,Media,Branco,44.70,15.85,0.79,Regular,Norte,A,1,503877
13273,30.00,0.00,6,3,1990,-7.55,42.41,13.49,Apartamento,Media,Azul,,0.05,,Regular,Este,C,0,93589
26419,219.49,75.30,1,2,2002,-7.76,42.86,11.00,Chalet adosado,Media,Negro,50.04,12.17,0.37,Bo,Este,C,4,225568
4766,295.06,1878.73,6,3,1982,-7.99,42.19,5.99,Casa,Media,Azul,0.65,8.71,0.50,Regular,Oeste,A,8,516414
29409,251.35,337.33,4,2,1974,-8.85,42.15,16.41,Casa,Media,Amarelo,27.01,4.23,0.34,Bo,Este,F,16,323773
27577,152.25,0.00,4,2,1959,-8.67,42.28,26.22,Apartamento,Alta,Vermello,16.25,3.90,0.32,Bo,Este,B,0,149653
16513,155.97,428.18,2,2,1962,-7.40,41.90,17.61,Casa,Baixa,Amarelo,27.90,14.91,0.32,Bo,Sur,G,15,157199
27678,32.39,0.00,2,3,1975,-8.06,43.38,20.55,Apartamento,Baixa,Azul,3.07,19.08,0.58,Bo,Oeste,G,0,50000
25018,240.18,181.50,4,2,2020,-7.21,43.41,24.79,Casa,Media,Amarelo,37.90,4.60,0.54,Bo,Sur,F,17,322121
20567,134.81,1.29,3,1,2010,-8.33,43.19,9.18,Apartamento,Baixa,Verde,0.10,25.00,0.20,Bo,Norte,D,0,103080
23684,105.68,96.49,1,2,1941,-8.53,43.03,11.21,Chalet adosado,Media,Negro,35.39,24.07,0.76,Regular,Oeste,B,4,94478
13783,122.07,1636.11,2,2,2010,-9.20,42.12,15.39,Casa,Alta,Negro,66.13,18.20,0.46,Regular,Sur,E,9,375813
12428,50.70,4.86,2,3,1996,-7.71,43.56,8.58,Apartamento,Media,Verde,,11.96,0.56,Bo,Sur,G,0,80613
6996,252.20,170.33,3,3,1954,-6.71,42.69,6.29,Chalet adosado,Alta,Verde,19.57,2.60,0.16,Bo,Oeste,G,11,308781
25362,53.97,0.00,4,1,1993,-8.33,41.81,11.17,Apartamento,Media,Branco,5.17,7.13,0.26,Regular,Este,E,0,50000
18783,83.00,0.00,1,2,1954,-7.78,42.55,18.95,Apartamento,Media,Branco,15.99,19.93,0.11,Bo,Este,A,0,114010
6306,234.66,60.85,3,3,1961,-8.68,43.80,18.81,Chalet adosado,Alta,Verde,26.11,15.91,0.66,Regular,Oeste,G,13,315612
27819,106.48,2638.00,4,3,1945,-9.12,43.37,22.20,Casa,Baixa,Negro,17.29,7.62,0.45,Bo,Sur,C,14,427615
24585,39.49,0.00,4,2,2019,-6.74,43.00,7.45,Apartamento,Baixa,Vermello,10.68,8.03,0.24,Bo,Norte,B,0,50000
25414,,1992.56,6,2,2008,-8.98,42.61,10.38,Casa,Media,Branco,28.33,3.88,0.77,Bo,Norte,F,11,366378
12393,67.94,24.61,6,2,1971,-8.68,42.48,17.11,Apartamento,Baixa,Amarelo,2.51,10.97,0.33,Malo,Sur,A,0,86081
17571,,0.00,5,1,2021,-7.39,42.36,10.77,Apartamento,Media,Verde,1.18,14.70,0.19,Regular,Este,C,0,77263
25146,256.40,1519.96,3,2,2003,-8.55,42.12,14.03,Casa,Media,Negro,59.31,16.49,0.20,Regular,Este,D,12,475645
15473,41.59,28.59,1,1,2004,-7.99,43.78,12.19,Apartamento,Media,Branco,13.02,3.42,0.19,Bo,Norte,E,0,105284
10704,261.73,87.02,4,3,2003,-7.17,41.95,27.62,Chalet adosado,Media,Vermello,58.56,17.61,0.60,Regular,Oeste,G,10,265853
29576,125.77,86.74,1,3,1944,-6.70,43.56,19.53,Chalet adosado,Media,Branco,28.36,12.56,0.33,Bo,Este,C,5,137506
21699,219.96,303.50,3,2,1941,-9.01,43.03,20.31,Casa,Media,Negro,36.79,0.05,0.18,Bo,Este,B,15,304404
9221,183.77,34.09,4,2,1951,-7.95,41.83,11.61,Chalet adosado,Baixa,Branco,2.71,13.48,0.58,Malo,Este,B,2,127649
4248,48.52,10.56,4,2,1984,-8.83,43.15,19.69,Apartamento,Baixa,Verde,14.27,6.54,0.20,Malo,Este,F,0,50000
29329,81.93,0.00,3,3,1957,-9.14,43.76,14.89,Apartamento,Alta,Verde,0.10,9.45,0.33,Regular,Oeste,E,0,91416
11274,110.14,,2,2,1941,-9.12,41.81,17.39,Apartamento,Media,Negro,0.86,17.30,0.43,Regular,Este,D,0,119400
9108,111.67,1532.31,1,3,1985,-6.99,41.81,11.02,Casa,Baixa,Amarelo,36.82,0.05,0.32,Bo,Norte,A,5,263542
9498,184.10,144.92,1,3,1977,-7.06,42.68,9.45,Chalet adosado,Media,Vermello,67.06,,0.75,Regular,Norte,C,13,192944
17481,30.00,60.90,1,1,1974,-7.47,43.46,11.04,Apartamento,Media,Vermello,0.10,,0.02,Bo,Este,C,0,71956
11242,88.97,14.83,1,2,1988,-8.91,42.08,20.86,Apartamento,Baixa,Amarelo,,0.05,0.40,Bo,Sur,F,0,50000
23038,202.50,407.68,2,3,1964,-8.96,42.73,12.47,Casa,Media,Azul,16.20,15.01,0.31,Regular,Norte,D,2,311107
1274,286.61,72.32,1,3,2016,-8.44,43.48,11.56,Chalet adosado,Baixa,Azul,42.85,6.25,0.47,Bo,Oeste,D,10,321108
5699,223.67,2061.88,2,3,1958,-7.33,41.84,10.31,Casa,Media,Azul,15.65,1.82,0.47,Bo,Este,G,16,439648
7679,59.07,0.00,5,1,2004,-8.30,42.83,16.35,Apartamento,Alta,Amarelo,,13.05,0.54,Bo,Este,D,0,56112
10989,108.50,0.00,4,3,2002,-7.06,42.55,19.16,Apartamento,Alta,Azul,11.10,0.58,0.56,Bo,Este,B,0,95415
23182,30.00,54.44,1,3,2023,-7.93,43.16,26.72,Apartamento,Alta,Branco,15.96,16.81,0.30,Bo,Sur,E,0,50082
9591,42.13,0.00,3,3,1973,-8.73,42.90,10.38,Apartamento,Media,Negro,0.10,14.08,0.25,Bo,Oeste,F,0,69179
23000,109.22,0.00,3,1,1994,-7.06,42.51,11.17,Apartamento,Media,Verde,14.43,5.35,0.40,Bo,Norte,G,0,50000
3359,,114.48,4,3,1951,-7.05,42.21,26.45,Chalet adosado,Alta,Azul,21.14,,0.30,Regular,Este,G,3,247888
16568,55.54,7.48,2,2,1959,-7.37,42.03,10.83,Apartamento,Alta,Amarelo,9.02,22.50,0.34,Bo,Sur,C,0,64132
24086,238.86,182.22,6,3,1965,-7.76,43.25,17.87,Chalet adosado,Media,Branco,64.85,12.06,0.38,Regular,Norte,A,14,389048
25287,56.87,51.37,4,2,1992,-7.89,43.54,19.24,Chalet adosado,Alta,Branco,45.03,0.05,0.53,Malo,Norte,F,7,112472
26102,119.88,2108.91,4,3,2000,-7.80,43.09,24.14,Casa,Baixa,Branco,72.81,11.60,0.47,Bo,Sur,D,12,348512
15236,311.79,149.06,3,2,2009,-8.58,42.09,23.20,Chalet adosado,Baixa,Verde,71.80,5.63,0.48,Bo,Sur,E,6,383818
6514,81.78,0.00,1,3,1968,-8.47,43.55,6.10,Apartamento,Alta,Branco,6.49,0.05,0.31,Malo,Este,B,0,160837
16080,210.22,17.54,4,3,1942,-9.13,41.90,27.29,Chalet adosado,Alta,Amarelo,39.79,3.31,0.42,Regular,Este,C,4,266297
4568,230.75,77.34,3,2,2010,-7.11,42.81,11.71,Chalet adosado,Alta,Vermello,9.53,0.05,0.11,Bo,Sur,F,10,293570
13256,180.58,14.49,3,2,1997,-8.43,43.36,13.02,Apartamento,Media,Negro,7.50,8.66,0.06,Bo,Oeste,C,0,108486
22988,120.07,9.52,4,1,1976,-7.98,42.41,22.75,Apartamento,Baixa,Amarelo,12.50,0.05,0.22,Regular,Oeste,E,0,140184
10849,274.96,1024.20,6,2,1990,-7.52,43.40,26.67,Casa,Baixa,Verde,76.63,,0.58,Regular,Este,D,5,352805
19248,246.78,2956.40,6,2,2011,-7.74,43.08,22.59,Casa,Baixa,Vermello,11.46,20.18,0.20,Bo,Sur,D,18,583811
25987,215.15,320.87,6,3,2013,-8.74,43.37,18.86,Casa,Media,Verde,30.63,0.05,0.30,Bo,Este,A,5,419197
1962,177.57,0.00,3,2,2007,-7.40,43.36,26.30,Apartamento,Baixa,Azul,17.98,15.46,0.21,Bo,Norte,A,0,123877
4993,115.42,1969.29,6,3,2016,-7.33,43.56,13.96,Casa,Alta,Vermello,53.67,10.09,0.31,Bo,Oeste,D,13,542759
4892,152.54,803.38,2,1,1981,-9.08,42.73,5.84,Casa,Baixa,Branco,43.34,11.19,0.32,Bo,Sur,F,4,171561
14331,267.24,157.15,4,1,1992,-7.71,43.76,12.56,Chalet adosado,Baixa,Branco,43.09,14.70,0.28,Bo,Este,F,12,301245
22254,170.48,2065.57,4,3,2010,-8.83,41.87,17.57,Casa,Baixa,Azul,54.98,0.05,0.06,Bo,Este,C,17,404916
29220,131.76,195.05,2,3,1954,-7.61,42.18,21.46,Casa,Media,Branco,76.57,10.76,0.63,Bo,Oeste,G,16,153009
6227,73.48,0.00,5,1,1942,-7.76,43.27,28.57,Apartamento,Alta,Amarelo,,11.37,0.47,Regular,Sur,E,0,108057
26469,216.25,1872.26,2,3,1998,-8.83,42.30,7.32,Casa,Alta,Vermello,65.58,9.71,0.17,Regular,Norte,B,16,529420
25264,112.07,7.98,4,1,1949,-8.82,43.08,12.81,Chalet adosado,Baixa,Amarelo,19.94,10.41,0.26,Regular,Sur,C,0,76907
1252,110.52,1.16,3,2,1967,-6.91,43.17,16.59,Apartamento,Baixa,Amarelo,20.73,0.05,0.39,Regular,Norte,D,0,85219
3177,,0.00,2,2,1970,-8.47,42.33,28.29,Apartamento,Media,Branco,22.58,0.05,0.50,Malo,Norte,F,0,85544
3360,198.89,333.70,6,3,1955,-7.79,42.18,25.76,Casa,Media,Azul,71.91,8.02,0.06,Bo,Norte,F,17,230682
308,106.70,0.00,2,3,2016,-7.09,43.10,17.88,Apartamento,Media,Branco,7.48,17.08,,Bo,Oeste,C,0,50000
26427,38.76,2207.61,1,2,1958,-7.43,42.24,18.79,Casa,Media,Vermello,19.21,4.42,0.05,Malo,Sur,D,12,331080
27851,170.33,12.15,5,1,1974,-9.05,43.41,28.78,Apartamento,Alta,Negro,18.55,11.02,0.04,Bo,Norte,E,0,244238
28467,226.61,371.54,4,3,1997,-7.97,43.44,26.62,Casa,Media,Vermello,80.55,13.83,0.59,Bo,Oeste,C,17,313699
27980,175.66,72.79,6,2,1941,-8.62,42.03,12.39,Chalet adosado,Media,Branco,22.48,4.94,0.84,Bo,Sur,B,1,191589
23796,133.21,10.23,3,2,1974,-7.71,42.76,24.10,Apartamento,Baixa,Vermello,11.87,6.76,0.41,Bo,Oeste,E,0,128940
12581,75.57,0.00,4,1,2013,-7.16,42.42,5.85,Apartamento,Media,Vermello,5.50,20.01,-0.01,Regular,Sur,F,0,61053
28340,252.07,2613.99,6,3,1986,-8.49,42.42,10.14,Casa,Media,Verde,17.53,,0.16,Bo,Oeste,E,2,706787
26121,113.88,167.94,1,2,1970,-8.95,42.88,11.37,Chalet adosado,Baixa,Amarelo,70.64,11.60,0.24,Bo,Sur,D,10,184022
12226,239.57,,2,1,1944,-7.15,43.76,11.20,Chalet adosado,Alta,Branco,70.50,7.61,0.60,Malo,Sur,G,4,207673
1052,,112.95,6,3,1998,-6.91,42.83,28.57,Chalet adosado,Baixa,Vermello,35.08,17.66,0.49,Bo,Oeste,E,17,151470
14520,114.98,,3,2,1961,-7.93,43.00,8.18,Apartamento,Alta,Amarelo,2.72,16.01,,Bo,Sur,D,0,150721
11411,71.93,2.39,5,3,1970,-7.50,42.19,5.15,Apartamento,Alta,Branco,21.92,17.15,-0.01,Regular,Oeste,G,0,61205
9222,67.04,421.56,6,2,1963,-7.32,42.39,7.64,Casa,Baixa,Negro,0.10,24.04,0.75,Bo,Sur,B,14,90213
10235,131.19,34.61,1,3,1960,-7.57,42.41,28.79,Apartamento,Media,Amarelo,1.13,12.02,0.11,Regular,Sur,F,0,97955
4764,106.09,0.00,1,2,2012,-8.66,42.12,26.17,Apartamento,Alta,Branco,5.90,14.70,0.16,Regular,Este,A,0,186743
9063,212.00,103.81,6,2,1969,-7.22,42.11,5.75,Chalet adosado,Alta,Azul,49.96,11.68,0.19,Bo,Norte,G,7,234310
1875,91.06,0.00,1,2,2012,-7.79,42.91,8.40,Apartamento,Media,Negro,19.01,13.39,0.30,Bo,Sur,E,0,144168
24374,96.96,10.82,1,1,1982,-8.64,43.24,26.62,Apartamento,Media,Azul,8.38,6.62,0.35,Bo,Norte,E,0,97986
23667,73.89,23.50,3,1,1994,-8.39,42.49,29.48,Apartamento,Media,Branco,9.13,21.53,0.31,Bo,Sur,E,0,71076
26215,30.00,44.33,1,3,2016,-7.60,42.43,10.62,Apartamento,Media,Verde,11.91,23.62,0.07,Bo,Oeste,D,0,50000
13683,269.31,2679.91,3,2,1945,-8.04,43.66,23.41,Casa,Media,Branco,0.10,15.64,0.21,Bo,Norte,E,2,737945
20707,120.81,0.00,6,1,1959,-9.11,42.70,5.43,Apartamento,Alta,Azul,14.89,3.82,0.22,Bo,Norte,D,0,141409
28878,80.38,15.86,5,3,2014,-8.09,43.37,6.62,Apartamento,Media,Amarelo,13.60,13.83,0.52,Bo,Norte,E,0,152731
5832,232.75,1649.69,4,2,2022,-8.48,42.63,7.33,Casa,Media,Branco,4.90,21.72,0.69,Regular,Norte,E,2,426741
27044,90.92,0.00,4,2,2015,-6.78,42.61,28.57,Apartamento,Media,Branco,,,0.29,Bo,Norte,C,0,126986
192,77.00,0.00,1,3,1964,-7.89,43.14,29.90,Apartamento,Media,Verde,6.68,20.69,0.33,Bo,Oeste,E,0,50000
12902,242.40,452.57,1,2,2019,-6.75,43.52,13.22,Apartamento,Baixa,Amarelo,15.70,14.92,0.43,Regular,Norte,A,0,50000
13234,281.46,1300.17,4,2,1940,-8.61,43.50,23.65,Casa,Baixa,Vermello,20.05,10.53,0.79,Regular,Norte,E,3,406036
12630,173.52,34.35,4,1,1960,-8.68,42.40,13.97,Apartamento,Media,Verde,20.52,15.04,0.24,Bo,Norte,A,0,183313
